id,name,amount,sales_stage,probability,city,state,country,lead_source,lost_reason,closed_date,expected_closed_date,assigned_user_id,created_at,updated_at,deleted_at
9c064e91-e480-4dc1-ae8d-10b167a8576c,Rege and Sons CRM Deal,38356,Proposal,70,Chennai,Tamil Nadu,India,Referral,,,2026-06-13,95287636-f2f6-4a35-8af3-a9fe68a5d1c0,2025-12-03 21:55:49,2026-05-16 13:51:15.118557,
3a3033f8-d75c-46b8-a035-9f142953c07a,Agrawal Inc CRM Deal,142308,Closed Won,100,Mumbai,Maharashtra,India,Referral,,2025-11-24,2026-05-16,95287636-f2f6-4a35-8af3-a9fe68a5d1c0,2026-01-27 04:13:39,2026-05-16 13:51:15.118705,
d2480ef3-007e-4f86-98d9-de07f64ebe08,Mammen PLC CRM Deal,92942,Proposal,76,Mumbai,Maharashtra,India,JustDial,,,2026-06-04,8daeff47-fa6c-4ca6-a276-681e87f1e034,2025-12-09 04:09:25,2026-05-16 13:51:15.118815,
f3232274-ce7b-4244-adc4-d65f50b29d9f,Brar-Palla CRM Deal,81329,Negotiation,25,Nashik,Maharashtra,India,Website,,,2026-06-02,616ac0bf-be55-4a3c-aa34-f023ca00068f,2026-01-13 23:37:47,2026-05-16 13:51:15.118926,
df6df3f5-6fa7-4249-8ef5-697cb09d9a44,"Patla, Maharaj and Ranganathan CRM Deal",282048,Proposal,53,Pune,Maharashtra,India,IndiaMART,,,2026-06-04,08bef480-7ca7-4624-9756-6860f8fe8ba5,2026-04-16 16:03:23,2026-05-16 13:51:15.119041,
2451a642-eabd-4ad7-9c39-283b185db73a,Mani-Tara CRM Deal,408045,Negotiation,59,Mumbai,Maharashtra,India,Referral,,,2026-05-27,95287636-f2f6-4a35-8af3-a9fe68a5d1c0,2026-04-01 02:31:39,2026-05-16 13:51:15.119156,
a056c9d7-40f7-47af-8b7a-4dfe29fd40b5,Kalita Inc CRM Deal,447813,Closed Won,100,Chennai,Tamil Nadu,India,JustDial,,2026-05-07,2026-05-28,404d7654-52ae-4333-91d7-753b4d63789e,2026-02-06 16:51:13,2026-05-16 13:51:15.119305,
10e8f30e-8ca7-449f-b3bd-42903708907d,Cherian-Menon CRM Deal,473867,Closed Won,100,Mumbai,Maharashtra,India,Website,,2025-12-08,2026-06-05,e43d49a0-a034-48f7-8094-69c8ec022f41,2026-01-30 15:17:36,2026-05-16 13:51:15.119454,
9c383eeb-e488-4b57-ae03-deaece752bc4,Prabhakar-Iyer CRM Deal,180996,Proposal,79,Kochi,Kerala,India,LinkedIn,,,2026-05-28,e43d49a0-a034-48f7-8094-69c8ec022f41,2026-05-07 10:05:17,2026-05-16 13:51:15.119566,
5c447829-1ec4-4bad-9e0a-5735b753d998,"Sarna, Taneja and Rege CRM Deal",76436,Closed Won,100,Ahmedabad,Gujarat,India,Website,,2026-01-26,2026-05-25,404d7654-52ae-4333-91d7-753b4d63789e,2026-02-03 14:37:44,2026-05-16 13:51:15.119720,
c91de1bb-968a-4507-8544-aedccac3e54a,Toor-Acharya CRM Deal,311022,Negotiation,50,Mumbai,Maharashtra,India,LinkedIn,,,2026-05-16,6f9c7382-0bb3-450e-aef4-dc8380654217,2025-11-30 22:49:45,2026-05-16 13:51:15.119830,
4c82f0b3-0e4c-436f-bc97-a35963aea241,"Ramaswamy, Chokshi and Chaudhry CRM Deal",106048,Closed Lost,20,Bangalore,Karnataka,India,IndiaMART,,,2026-05-22,a479e5cf-9f94-4433-ad29-445f2f57265f,2026-02-01 02:03:22,2026-05-16 13:51:15.119959,
b33f6280-653a-4afe-a87f-ae36558d768b,Dutt-Butala CRM Deal,151113,Proposal,52,Nashik,Maharashtra,India,LinkedIn,,,2026-06-07,566164f0-b746-41f4-b85a-4806de2c294b,2026-01-29 21:12:47,2026-05-16 13:51:15.120072,
4f1865e3-6b9b-4d68-95e6-144837f42067,Oza LLC CRM Deal,111922,Negotiation,32,Pune,Maharashtra,India,JustDial,,,2026-05-22,616ac0bf-be55-4a3c-aa34-f023ca00068f,2026-02-14 00:07:25,2026-05-16 13:51:15.120182,
bfa25ddc-642c-41ab-96ee-23852c6aa278,"Grover, Thaman and Naidu CRM Deal",351469,Proposal,66,Ahmedabad,Gujarat,India,JustDial,,,2026-06-12,560f2adc-162e-473b-8cd1-0546376e74e9,2026-04-08 07:42:39,2026-05-16 13:51:15.120300,
b550e758-b564-47d2-9187-7c984e06750c,Natt LLC CRM Deal,153866,Negotiation,75,Delhi,Delhi,India,Referral,,,2026-05-24,8daeff47-fa6c-4ca6-a276-681e87f1e034,2026-01-05 22:01:19,2026-05-16 13:51:15.120410,
1c13ceb2-4d8c-43e1-beaa-555f845bd669,Das-Bakshi CRM Deal,119480,Closed Lost,24,Delhi,Delhi,India,LinkedIn,,,2026-06-11,404d7654-52ae-4333-91d7-753b4d63789e,2026-03-15 23:05:14,2026-05-16 13:51:15.120521,
f0a1769e-f468-4829-8563-aedc628fc2e6,"Sule, Sachar and Jha CRM Deal",94105,Closed Won,100,Surat,Gujarat,India,Website,,2026-01-08,2026-05-27,0c6634a5-fb54-4e6c-91ef-7ec0e2cc3378,2026-05-03 12:30:25,2026-05-16 13:51:15.120676,
6ca09c6a-8b98-405f-977c-8f436805aadb,"Nayar, Chahal and Uppal CRM Deal",58556,Closed Won,100,Pune,Maharashtra,India,LinkedIn,,2026-01-29,2026-05-17,a5499ef3-1ed0-4e7d-b2d8-5e51f825a648,2026-02-08 01:34:59,2026-05-16 13:51:15.120826,
0e85a8b7-013d-4775-9f50-44841d9e3afc,Bhatnagar Ltd CRM Deal,50953,Negotiation,28,Chennai,Tamil Nadu,India,IndiaMART,,,2026-06-01,7a1b7ad6-e2d2-4e32-9902-ba4caebc581d,2026-02-26 19:58:06,2026-05-16 13:51:15.120921,
3225a05c-3aa0-43da-bad5-b7eb1a620a17,Manne-Sura CRM Deal,419581,Negotiation,22,Surat,Gujarat,India,IndiaMART,,,2026-06-07,e75d85fc-9d80-421a-aa90-2624363de215,2026-04-04 14:33:26,2026-05-16 13:51:15.121015,
7ef36086-efce-4aa5-bd70-581956efb375,Mander-Rastogi CRM Deal,133638,Closed Won,100,Mumbai,Maharashtra,India,Website,,2026-01-12,2026-06-13,7a1b7ad6-e2d2-4e32-9902-ba4caebc581d,2026-03-27 04:38:30,2026-05-16 13:51:15.121142,
a6f0125d-090b-4bb4-a16c-1d2d50777ab4,"Patil, Cheema and Saran CRM Deal",422799,Proposal,68,Surat,Gujarat,India,IndiaMART,,,2026-05-31,7a1b7ad6-e2d2-4e32-9902-ba4caebc581d,2026-01-15 08:33:34,2026-05-16 13:51:15.121240,
c1254cac-5254-4768-abc6-acd71c6217fb,Dani-Swamy CRM Deal,358252,Negotiation,34,Hyderabad,Telangana,India,Referral,,,2026-05-29,e75d85fc-9d80-421a-aa90-2624363de215,2026-03-25 08:14:30,2026-05-16 13:51:15.121333,
22bedb9d-ccd2-4b58-8117-b0acc49f169b,"Nayak, Borde and Bansal CRM Deal",376701,Closed Won,100,Kochi,Kerala,India,Referral,,2026-04-01,2026-06-04,0c6634a5-fb54-4e6c-91ef-7ec0e2cc3378,2026-05-04 02:52:33,2026-05-16 13:51:15.121466,
816a3f36-a919-47be-96e5-387f3c2b68cd,Chand and Sons CRM Deal,328547,Proposal,30,Ahmedabad,Gujarat,India,IndiaMART,,,2026-05-22,95287636-f2f6-4a35-8af3-a9fe68a5d1c0,2026-01-10 06:45:16,2026-05-16 13:51:15.121562,
42bdd6b6-6f28-4ea6-9f7c-6ad9a02feeb9,Nadkarni-Bajaj CRM Deal,368083,Closed Won,100,Pune,Maharashtra,India,Referral,,2025-12-22,2026-05-20,85cb5067-c9a3-4ea0-b695-f80c7e19abf2,2025-12-05 16:50:20,2026-05-16 13:51:15.121688,
6159ac6e-6b7d-452a-bbed-e30aef8f1f75,Sachdev-Borra CRM Deal,79962,Negotiation,59,Kochi,Kerala,India,IndiaMART,,,2026-05-25,5adbfff5-e09e-439c-ac07-42c4619ce4f5,2026-05-05 09:42:16,2026-05-16 13:51:15.121782,
d3863d5f-96cf-481a-a605-1bebb8814494,Sarma PLC CRM Deal,31383,Negotiation,57,Surat,Gujarat,India,IndiaMART,,,2026-05-28,e75d85fc-9d80-421a-aa90-2624363de215,2026-04-05 07:46:14,2026-05-16 13:51:15.121879,
9f4672b8-cb6f-4610-b374-e32cafb0cba1,Grewal Group CRM Deal,476529,Negotiation,27,Ahmedabad,Gujarat,India,IndiaMART,,,2026-05-20,f9140f89-9c0b-4ce1-8467-c50ef091fb7a,2026-01-01 03:03:02,2026-05-16 13:51:15.121989,
f704c70a-ae5c-4672-87bd-d7cf3575dfa8,Tiwari-Shan CRM Deal,187226,Negotiation,48,Chennai,Tamil Nadu,India,Website,,,2026-05-25,5adbfff5-e09e-439c-ac07-42c4619ce4f5,2026-01-30 14:28:04,2026-05-16 13:51:15.122087,
9559a279-8df7-4912-9ccc-a92591da0166,"Sastry, Naik and Barad CRM Deal",445597,Closed Won,100,Hyderabad,Telangana,India,JustDial,,2026-04-27,2026-05-16,e441befa-88af-4f32-a4b7-caa2f90837a6,2026-03-07 19:06:54,2026-05-16 13:51:15.122218,
979d7f1b-fbf0-488d-890c-657270ffef03,Rastogi PLC CRM Deal,234067,Closed Won,100,Kochi,Kerala,India,IndiaMART,,2026-05-13,2026-05-28,0c6634a5-fb54-4e6c-91ef-7ec0e2cc3378,2025-12-04 12:24:53,2026-05-16 13:51:15.122347,
f3d648d7-237d-4440-841a-aa859169f6da,Kumer and Sons CRM Deal,349430,Closed Won,100,Nashik,Maharashtra,India,Website,,2026-05-10,2026-05-20,5adbfff5-e09e-439c-ac07-42c4619ce4f5,2026-05-01 07:42:53,2026-05-16 13:51:15.122474,
8223b246-e785-4f95-96ce-7269286ca271,Pingle-Lad CRM Deal,237995,Proposal,43,Pune,Maharashtra,India,Website,,,2026-06-09,560f2adc-162e-473b-8cd1-0546376e74e9,2026-03-01 02:14:22,2026-05-16 13:51:15.122568,
638b36c7-3ffc-4d4f-9482-3260e9385453,"Bhakta, Dugar and Pradhan CRM Deal",175232,Proposal,68,Kochi,Kerala,India,Website,,,2026-05-26,b6493aae-776e-4baa-a4f2-3d0a8ebbd3a3,2025-11-27 07:14:11,2026-05-16 13:51:15.122666,
89e44150-5608-41d2-b3c5-4907ea141314,Dewan Inc CRM Deal,258379,Proposal,68,Bangalore,Karnataka,India,IndiaMART,,,2026-06-01,404d7654-52ae-4333-91d7-753b4d63789e,2026-03-05 06:29:19,2026-05-16 13:51:15.122759,
5dc76fb4-20a2-41e4-a5cc-55fdf58f1900,Bhandari LLC CRM Deal,337756,Closed Won,100,Pune,Maharashtra,India,IndiaMART,,2026-01-06,2026-06-07,a479e5cf-9f94-4433-ad29-445f2f57265f,2026-01-05 18:09:08,2026-05-16 13:51:15.122885,
96b81559-ccd3-4bb5-9700-44e22e2961c0,Khalsa-Pandya CRM Deal,211122,Proposal,67,Ahmedabad,Gujarat,India,IndiaMART,,,2026-05-29,e43d49a0-a034-48f7-8094-69c8ec022f41,2026-04-18 23:11:55,2026-05-16 13:51:15.122978,
003dbea6-e88a-4e2e-9ef4-3735d674a245,Borra-Chaudhry CRM Deal,418395,Proposal,43,Delhi,Delhi,India,LinkedIn,,,2026-06-03,85cb5067-c9a3-4ea0-b695-f80c7e19abf2,2025-12-30 05:29:47,2026-05-16 13:51:15.123074,
f87b9f47-9d68-47e6-8106-34be9f8523c9,"Khosla, Gulati and Karnik CRM Deal",214111,Closed Won,100,Delhi,Delhi,India,IndiaMART,,2026-02-12,2026-05-27,0ef691cb-a3b6-4c00-93f4-b28b0fe40706,2026-02-22 22:59:47,2026-05-16 13:51:15.123207,
3e1ee133-2b76-457c-9d48-bb886cb1dc70,Yogi-Kaul CRM Deal,490573,Closed Won,100,Bangalore,Karnataka,India,Referral,,2026-05-02,2026-06-04,a479e5cf-9f94-4433-ad29-445f2f57265f,2026-04-20 10:38:00,2026-05-16 13:51:15.123336,
e0c428a7-2f04-461f-9bfc-b86de1ddb6c2,Tiwari PLC CRM Deal,139635,Closed Won,100,Chennai,Tamil Nadu,India,Website,,2026-01-23,2026-06-05,f8ad7ff5-bd31-4f9e-934f-a32327b5c155,2026-05-02 06:36:04,2026-05-16 13:51:15.123462,
88c035b9-cdd2-4814-bf88-3b779de08a3a,Sampath-Deshmukh CRM Deal,108781,Closed Lost,68,Mumbai,Maharashtra,India,LinkedIn,,,2026-05-31,08bef480-7ca7-4624-9756-6860f8fe8ba5,2026-04-02 14:15:03,2026-05-16 13:51:15.123558,
69764182-11e6-4887-8f90-cf5515cabaeb,"Rege, Sawhney and Kashyap CRM Deal",73726,Negotiation,62,Delhi,Delhi,India,JustDial,,,2026-05-22,0c6634a5-fb54-4e6c-91ef-7ec0e2cc3378,2026-03-24 02:17:27,2026-05-16 13:51:15.123659,
68dbfaa5-ca3b-4329-b985-562f0bb17e5e,"Majumdar, De and Banerjee CRM Deal",337054,Negotiation,23,Delhi,Delhi,India,Referral,,,2026-05-26,a479e5cf-9f94-4433-ad29-445f2f57265f,2026-03-11 15:52:47,2026-05-16 13:51:15.123759,
afc4eab5-065c-458b-80f9-a47a2a7ca731,Narain-Dasgupta CRM Deal,257298,Proposal,28,Hyderabad,Telangana,India,Website,,,2026-06-12,0ef691cb-a3b6-4c00-93f4-b28b0fe40706,2025-12-26 14:25:47,2026-05-16 13:51:15.123853,
2c70b1d8-3b93-4e5d-aa6a-f0a0e77f0957,"Nair, Srinivas and Bhatnagar CRM Deal",363921,Proposal,33,Pune,Maharashtra,India,Website,,,2026-05-28,a5499ef3-1ed0-4e7d-b2d8-5e51f825a648,2025-11-18 05:04:19,2026-05-16 13:51:15.123963,
9313c2a8-69a8-4f31-9f82-28e4db7b8eba,Sagar-Sem CRM Deal,178900,Negotiation,47,Mumbai,Maharashtra,India,IndiaMART,,,2026-06-04,0ef691cb-a3b6-4c00-93f4-b28b0fe40706,2025-12-08 12:08:52,2026-05-16 13:51:15.124060,
c8f41fd1-2bcb-4723-b42f-f259eff6fd20,Pandya-Talwar CRM Deal,62983,Negotiation,22,Chennai,Tamil Nadu,India,IndiaMART,,,2026-06-08,e441befa-88af-4f32-a4b7-caa2f90837a6,2026-05-12 18:47:34,2026-05-16 13:51:15.124156,
1b2e7561-d382-4ca0-a5a6-54e11f69bad3,"Gade, Mohan and Goyal CRM Deal",321336,Negotiation,46,Pune,Maharashtra,India,JustDial,,,2026-06-02,42050019-05f0-4de7-b45b-cea5eda7386f,2026-01-07 12:45:28,2026-05-16 13:51:15.124255,
b8b21b4c-5fc7-401b-9a3a-11456739decd,Gour-Mishra CRM Deal,421894,Closed Won,100,Pune,Maharashtra,India,Website,,2026-04-07,2026-06-02,560f2adc-162e-473b-8cd1-0546376e74e9,2026-05-04 07:55:36,2026-05-16 13:51:15.124382,
7f25af82-004e-4981-bc0a-961d539c7025,De Ltd CRM Deal,89502,Proposal,34,Mumbai,Maharashtra,India,LinkedIn,,,2026-05-24,e43d49a0-a034-48f7-8094-69c8ec022f41,2026-03-16 21:56:40,2026-05-16 13:51:15.124476,
55c87838-2e38-4bdc-89c5-0fd1b2a8c906,"Dhawan, Samra and Gola CRM Deal",398660,Closed Lost,78,Bangalore,Karnataka,India,IndiaMART,,,2026-06-14,b6493aae-776e-4baa-a4f2-3d0a8ebbd3a3,2026-01-24 12:15:10,2026-05-16 13:51:15.124577,
3864c85a-09f5-4de5-8fd6-cb6ca2e0490a,Prakash Ltd CRM Deal,71512,Closed Won,100,Mumbai,Maharashtra,India,IndiaMART,,2026-04-20,2026-05-23,f8ad7ff5-bd31-4f9e-934f-a32327b5c155,2026-03-06 07:02:10,2026-05-16 13:51:15.124701,
bf08836d-28c3-489a-a424-b631b286ec29,Sheth Inc CRM Deal,200404,Closed Won,100,Nashik,Maharashtra,India,Website,,2026-02-06,2026-05-30,616ac0bf-be55-4a3c-aa34-f023ca00068f,2026-05-15 11:25:24,2026-05-16 13:51:15.124827,
6462121f-bf6c-4572-935e-b17a120438fc,Chandra-Ravel CRM Deal,75043,Closed Won,100,Mumbai,Maharashtra,India,LinkedIn,,2026-03-01,2026-05-28,6f9c7382-0bb3-450e-aef4-dc8380654217,2026-02-04 09:20:16,2026-05-16 13:51:15.124953,
f03a734e-57f6-4ed3-b7fe-fc18963a05d4,"Aggarwal, Chandra and Dhillon CRM Deal",199090,Closed Won,100,Delhi,Delhi,India,LinkedIn,,2026-04-05,2026-06-03,b6493aae-776e-4baa-a4f2-3d0a8ebbd3a3,2026-04-19 00:04:50,2026-05-16 13:51:15.125084,
75a7704a-34da-4d0c-ba84-28250e8cb5a0,"Kalita, Ahuja and Sami CRM Deal",49974,Closed Won,100,Mumbai,Maharashtra,India,Referral,,2026-01-03,2026-06-12,b6493aae-776e-4baa-a4f2-3d0a8ebbd3a3,2026-05-05 00:50:40,2026-05-16 13:51:15.125213,
ae6d5ba5-03fa-4068-b110-fe34094374bf,Prashad-Bahl CRM Deal,449209,Proposal,45,Bangalore,Karnataka,India,LinkedIn,,,2026-06-02,6f9c7382-0bb3-450e-aef4-dc8380654217,2026-05-12 01:56:18,2026-05-16 13:51:15.125307,
7a43ff88-2ccb-4e68-8114-c3b33683fc0c,Batra and Sons CRM Deal,121466,Closed Won,100,Delhi,Delhi,India,Referral,,2026-02-09,2026-05-27,5adbfff5-e09e-439c-ac07-42c4619ce4f5,2026-04-18 16:43:19,2026-05-16 13:51:15.125435,
6f5cb9ab-c45c-4541-b184-2c980f6a0731,"Som, Lanka and Hayre CRM Deal",496549,Closed Won,100,Nashik,Maharashtra,India,Referral,,2026-04-03,2026-05-17,560f2adc-162e-473b-8cd1-0546376e74e9,2026-04-06 04:06:22,2026-05-16 13:51:15.125564,
5374475f-5599-4298-8915-06ff3d2688f2,Andra Ltd CRM Deal,391942,Closed Lost,61,Surat,Gujarat,India,Website,,,2026-05-30,a5499ef3-1ed0-4e7d-b2d8-5e51f825a648,2026-04-02 17:20:49,2026-05-16 13:51:15.125657,
cddcd15b-39ef-4c56-92b9-c1bc3d08fad0,Nigam-Goswami CRM Deal,56381,Closed Won,100,Hyderabad,Telangana,India,JustDial,,2025-12-27,2026-06-02,e441befa-88af-4f32-a4b7-caa2f90837a6,2025-12-19 03:42:25,2026-05-16 13:51:15.125783,
e884912f-56b1-4145-a8ac-5e99b640386f,"Narayan, Nagarajan and Handa CRM Deal",114085,Negotiation,60,Bangalore,Karnataka,India,Website,,,2026-05-25,e75d85fc-9d80-421a-aa90-2624363de215,2026-03-30 15:57:29,2026-05-16 13:51:15.125882,
f101a0a2-29f0-4d8c-a22d-91ab3ffb170d,Datta-Som CRM Deal,423519,Closed Won,100,Delhi,Delhi,India,IndiaMART,,2026-03-09,2026-06-12,e441befa-88af-4f32-a4b7-caa2f90837a6,2026-03-28 00:34:20,2026-05-16 13:51:15.126020,
6770ad5b-4f95-4fc7-824a-420b666ea889,"Nagarajan, Batra and Kibe CRM Deal",138387,Proposal,31,Kochi,Kerala,India,JustDial,,,2026-06-14,3c2514fb-429d-444a-bc6c-7c4a2ce757be,2025-12-09 10:38:36,2026-05-16 13:51:15.126118,
13b80d89-2e6b-475f-9086-d5819c413fb6,"Choudhry, Krishnamurthy and Bakshi CRM Deal",335878,Proposal,51,Mumbai,Maharashtra,India,JustDial,,,2026-06-10,0ef691cb-a3b6-4c00-93f4-b28b0fe40706,2026-02-14 11:28:48,2026-05-16 13:51:15.126217,
1ef60927-5fe5-4238-ba49-241eb58cb25f,"Madan, Narayan and Chowdhury CRM Deal",340232,Proposal,35,Ahmedabad,Gujarat,India,LinkedIn,,,2026-06-07,560f2adc-162e-473b-8cd1-0546376e74e9,2026-04-02 13:42:55,2026-05-16 13:51:15.126316,
b4d04011-9d4b-4fcc-914f-5e7f3fc60676,Sane PLC CRM Deal,163060,Negotiation,42,Hyderabad,Telangana,India,JustDial,,,2026-06-09,a5499ef3-1ed0-4e7d-b2d8-5e51f825a648,2026-03-01 05:49:29,2026-05-16 13:51:15.126410,
5064135f-4550-4fb7-aa22-cec74c3d5a9b,Sani-Raval CRM Deal,71406,Closed Won,100,Surat,Gujarat,India,Website,,2026-01-24,2026-06-03,fca4d392-94e8-47e1-bdb4-3dca1cb88b3a,2026-02-13 01:59:13,2026-05-16 13:51:15.126536,
e804ebd4-a12a-4918-bf5a-75c84ddfe9ae,"Dalal, Ahluwalia and Venkataraman CRM Deal",225184,Proposal,58,Kochi,Kerala,India,Website,,,2026-06-09,08bef480-7ca7-4624-9756-6860f8fe8ba5,2026-01-27 19:04:30,2026-05-16 13:51:15.126635,
4331c3e5-cb86-4b6e-b1e5-5f29e3b0585e,Taneja-Agrawal CRM Deal,391927,Negotiation,44,Ahmedabad,Gujarat,India,JustDial,,,2026-06-01,e43d49a0-a034-48f7-8094-69c8ec022f41,2025-12-08 01:42:03,2026-05-16 13:51:15.126728,
9eb4ead1-929e-4a2b-8125-dfb6470f15ba,"Sachdeva, Nadig and Nagarajan CRM Deal",181922,Closed Lost,74,Delhi,Delhi,India,LinkedIn,,,2026-05-26,616ac0bf-be55-4a3c-aa34-f023ca00068f,2026-03-06 08:35:51,2026-05-16 13:51:15.126825,
32fee85d-e02c-4c31-aaed-0c26fc44bd32,"Tripathi, Kulkarni and Master CRM Deal",459088,Proposal,49,Delhi,Delhi,India,JustDial,,,2026-06-08,e441befa-88af-4f32-a4b7-caa2f90837a6,2026-01-17 01:20:11,2026-05-16 13:51:15.126922,
45e05d3c-c284-46dd-af1f-abfb825df8e9,Prabhu-Maharaj CRM Deal,179434,Proposal,54,Chennai,Tamil Nadu,India,JustDial,,,2026-06-02,0ef691cb-a3b6-4c00-93f4-b28b0fe40706,2026-02-15 11:56:18,2026-05-16 13:51:15.127016,
2c9cf491-3b33-4dca-883e-ab2bff4bfe2e,Mahal-Buch CRM Deal,120029,Closed Lost,75,Mumbai,Maharashtra,India,Website,,,2026-06-04,6f9c7382-0bb3-450e-aef4-dc8380654217,2026-04-30 07:13:00,2026-05-16 13:51:15.127108,
3d7cdf62-b74b-447e-b6a2-182700049f27,Sem-Contractor CRM Deal,52896,Closed Won,100,Kochi,Kerala,India,Website,,2025-11-19,2026-06-08,95287636-f2f6-4a35-8af3-a9fe68a5d1c0,2025-12-31 07:05:40,2026-05-16 13:51:15.127235,
f5839b95-16a1-4ee3-96c8-184595ae9be6,Chandran-Ramakrishnan CRM Deal,303816,Proposal,54,Bangalore,Karnataka,India,Referral,,,2026-05-28,e441befa-88af-4f32-a4b7-caa2f90837a6,2026-04-28 16:54:15,2026-05-16 13:51:15.127330,
7d8c5948-65d5-4f8f-9981-d4f58a2ca051,"Raj, Sachdeva and Modi CRM Deal",166577,Proposal,66,Delhi,Delhi,India,IndiaMART,,,2026-06-11,fca4d392-94e8-47e1-bdb4-3dca1cb88b3a,2026-01-24 17:42:42,2026-05-16 13:51:15.127429,
bcb9b80e-3f17-4a09-b7ed-7d6927db896a,Nath-Ben CRM Deal,232557,Proposal,40,Kochi,Kerala,India,Website,,,2026-05-31,e441befa-88af-4f32-a4b7-caa2f90837a6,2026-01-22 12:50:05,2026-05-16 13:51:15.127524,
f9995932-8e74-43f9-957f-73bdac2bf978,Gokhale-Yadav CRM Deal,231565,Closed Won,100,Ahmedabad,Gujarat,India,IndiaMART,,2026-01-05,2026-05-27,fca4d392-94e8-47e1-bdb4-3dca1cb88b3a,2026-03-16 00:10:57,2026-05-16 13:51:15.127649,
a538b8a0-cb4d-4a01-9316-25f0e4fb9a81,Pathak-Parsa CRM Deal,236277,Proposal,40,Hyderabad,Telangana,India,JustDial,,,2026-06-12,6f9c7382-0bb3-450e-aef4-dc8380654217,2026-04-15 16:06:15,2026-05-16 13:51:15.128027,
e3de4530-e5d9-4a09-9275-ecd148c1ffde,Gade-Sant CRM Deal,234399,Closed Won,100,Chennai,Tamil Nadu,India,LinkedIn,,2026-04-14,2026-06-09,13815ae1-d9c7-4b60-877c-5b354527caac,2025-12-28 00:09:10,2026-05-16 13:51:15.128398,
090fd739-7af4-4763-b5ae-82d51a3c5920,Manne and Sons CRM Deal,248970,Negotiation,34,Hyderabad,Telangana,India,Referral,,,2026-05-16,f9140f89-9c0b-4ce1-8467-c50ef091fb7a,2026-03-09 10:52:32,2026-05-16 13:51:15.128630,
69aedd32-8b42-4f0f-b29c-dc068bc65b41,"Munshi, Shenoy and Narayan CRM Deal",63739,Closed Lost,29,Mumbai,Maharashtra,India,LinkedIn,,,2026-06-05,f8ad7ff5-bd31-4f9e-934f-a32327b5c155,2026-05-05 21:17:02,2026-05-16 13:51:15.128864,
2f88d2a7-c006-40fb-9cb1-e0abc5a1fb6b,Issac and Sons CRM Deal,68391,Closed Won,100,Pune,Maharashtra,India,Referral,,2026-01-20,2026-05-24,566164f0-b746-41f4-b85a-4806de2c294b,2026-01-18 03:52:51,2026-05-16 13:51:15.129198,
3ce5ebc0-8c20-48c8-9aea-e0301995f0f0,Behl Group CRM Deal,432135,Proposal,43,Nashik,Maharashtra,India,IndiaMART,,,2026-06-13,b6493aae-776e-4baa-a4f2-3d0a8ebbd3a3,2026-04-07 04:26:56,2026-05-16 13:51:15.129531,
1226aa28-298e-41d3-a887-452ab97310fa,"Bora, Aggarwal and Guha CRM Deal",343979,Closed Won,100,Kochi,Kerala,India,Referral,,2026-01-29,2026-05-22,95287636-f2f6-4a35-8af3-a9fe68a5d1c0,2026-04-22 12:26:50,2026-05-16 13:51:15.129870,
08011838-7981-4b75-b81c-a491b2998502,"Rajagopal, Devi and Bhatnagar CRM Deal",159880,Closed Lost,37,Mumbai,Maharashtra,India,JustDial,,,2026-05-23,fca4d392-94e8-47e1-bdb4-3dca1cb88b3a,2026-04-20 02:15:09,2026-05-16 13:51:15.130022,
db71209e-71d9-4912-963c-69bfa70cd4b6,"Wadhwa, Dutta and Warrior CRM Deal",499571,Closed Won,100,Hyderabad,Telangana,India,Website,,2026-03-20,2026-05-16,7a1b7ad6-e2d2-4e32-9902-ba4caebc581d,2026-04-03 07:06:53,2026-05-16 13:51:15.130451,
98b0beb1-55c8-4041-8657-695537a3b822,"Yohannan, Sharaf and Borah CRM Deal",55626,Closed Won,100,Kochi,Kerala,India,LinkedIn,,2025-12-13,2026-05-24,a5499ef3-1ed0-4e7d-b2d8-5e51f825a648,2026-01-09 04:07:24,2026-05-16 13:51:15.130741,
7001f6d2-1527-4bdf-af7e-198ab44158f6,"Karpe, Keer and Sura CRM Deal",475539,Closed Lost,70,Ahmedabad,Gujarat,India,JustDial,,,2026-06-03,7a1b7ad6-e2d2-4e32-9902-ba4caebc581d,2026-02-04 23:34:02,2026-05-16 13:51:15.130944,
50a0e277-b239-4c34-b1f6-f078d4f6197f,Chaudhari and Sons CRM Deal,226993,Closed Won,100,Ahmedabad,Gujarat,India,JustDial,,2026-02-07,2026-06-10,0ef691cb-a3b6-4c00-93f4-b28b0fe40706,2026-02-08 19:30:46,2026-05-16 13:51:15.131311,
09022cc1-f289-4086-9b18-70a087bea036,Swaminathan-Chada CRM Deal,308182,Proposal,71,Surat,Gujarat,India,LinkedIn,,,2026-06-04,3c2514fb-429d-444a-bc6c-7c4a2ce757be,2026-04-15 13:21:10,2026-05-16 13:51:15.131551,
6a71179a-7480-4862-8484-6acf2c82334b,Chaudhari and Sons CRM Deal,271772,Proposal,54,Kochi,Kerala,India,IndiaMART,,,2026-05-30,7a1b7ad6-e2d2-4e32-9902-ba4caebc581d,2025-11-28 04:29:39,2026-05-16 13:51:15.131751,
3793d190-512c-418d-af1c-43359f179057,Konda-Keer CRM Deal,136367,Proposal,69,Nashik,Maharashtra,India,Referral,,,2026-06-09,e75d85fc-9d80-421a-aa90-2624363de215,2025-11-27 09:27:49,2026-05-16 13:51:15.131907,
